state,lat,long,p_biden,group,p(biden)
Arkansas (6),36.497413635253906,-91.46697998046875,0.057,3,0.06
Arkansas (6),36.497413635253906,-91.46125030517578,0.057,3,0.06
Arkansas (6),36.497413635253906,-91.421142578125,0.057,3,0.06
Arkansas (6),36.50313949584961,-91.41541290283203,0.057,3,0.06
Arkansas (6),36.50313949584961,-91.14612579345703,0.057,3,0.06
Arkansas (6),36.50313949584961,-90.7908935546875,0.057,3,0.06
Arkansas (6),36.50886917114258,-90.57317352294922,0.057,3,0.06
Arkansas (6),36.50886917114258,-90.223663330078125,0.057,3,0.06
Arkansas (6),36.50313949584961,-90.1720962524414,0.057,3,0.06
Arkansas (6),36.47449493408203,-90.1377182006836,0.057,3,0.06
Arkansas (6),36.405738830566406,-90.12625885009766,0.057,3,0.06
Arkansas (6),36.40000915527344,-90.10334014892578,0.057,3,0.06
Arkansas (6),36.3885498046875,-90.0689697265625,0.057,3,0.06
Arkansas (6),36.34844207763672,-90.0689697265625,0.057,3,0.06
Arkansas (6),36.28541564941406,-90.09188079833984,0.057,3,0.06
Arkansas (6),36.273956298828125,-90.12053680419922,0.057,3,0.06
Arkansas (6),36.21665954589844,-90.1377182006836,0.057,3,0.06
Arkansas (6),36.1994743347168,-90.18928527832031,0.057,3,0.06
Arkansas (6),36.17655563354492,-90.18928527832031,0.057,3,0.06
Arkansas (6),36.13071823120117,-90.2637710571289,0.057,3,0.06
Arkansas (6),36.004669189453125,-90.37836456298828,0.057,3,0.06
Arkansas (6),36.004669189453125,-90.38409423828125,0.057,3,0.06
Arkansas (6),35.998939514160156,-90.29814910888672,0.057,3,0.06
Arkansas (6),35.998939514160156,-89.97156524658203,0.057,3,0.06
Arkansas (6),36.004669189453125,-89.96582794189453,0.057,3,0.06
Arkansas (6),36.004669189453125,-89.7939453125,0.057,3,0.06
Arkansas (6),36.004669189453125,-89.75383758544922,0.057,3,0.06
Arkansas (6),36.004669189453125,-89.7194595336914,0.057,3,0.06
Arkansas (6),35.98747634887695,-89.71372985839844,0.057,3,0.06
Arkansas (6),35.97029113769531,-89.6850814819336,0.057,3,0.06
Arkansas (6),35.94737243652344,-89.65644073486328,0.057,3,0.06
Arkansas (6),35.92445373535156,-89.65070343017578,0.057,3,0.06
Arkansas (6),35.912994384765625,-89.66217041015625,0.057,3,0.06
Arkansas (6),35.907264709472656,-89.7080078125,0.057,3,0.06
Arkansas (6),35.90153884887695,-89.73664855957031,0.057,3,0.06
Arkansas (6),35.87862014770508,-89.73664855957031,0.057,3,0.06
Arkansas (6),35.8557014465332,-89.73091888427734,0.057,3,0.06
Arkansas (6),35.83278274536133,-89.73091888427734,0.057,3,0.06
Arkansas (6),35.821319580078125,-89.74237823486328,0.057,3,0.06
Arkansas (6),35.80413055419922,-89.78248596191406,0.057,3,0.06
Arkansas (6),35.79267501831055,-89.79967498779297,0.057,3,0.06
Arkansas (6),35.77548599243164,-89.79967498779297,0.057,3,0.06
Arkansas (6),35.7640266418457,-89.82832336425781,0.057,3,0.06
Arkansas (6),35.7468376159668,-89.908538818359375,0.057,3,0.06
Arkansas (6),35.73537826538086,-89.93718719482422,0.057,3,0.06
Arkansas (6),35.706729888916016,-89.94291687011719,0.057,3,0.06
Arkansas (6),35.68954086303711,-89.93718719482422,0.057,3,0.06
Arkansas (6),35.666622161865234,-89.91426849365234,0.057,3,0.06
Arkansas (6),35.666622161865234,-89.87416076660156,0.057,3,0.06
Arkansas (6),35.65516662597656,-89.862701416015625,0.057,3,0.06
Arkansas (6),35.64370346069336,-89.8684310913086,0.057,3,0.06
Arkansas (6),35.59786605834961,-89.89707946777344,0.057,3,0.06
Arkansas (6),35.574947357177734,-89.9028091430664,0.057,3,0.06
Arkansas (6),35.552032470703125,-89.908538818359375,0.057,3,0.06
Arkansas (6),35.53483963012695,-89.908538818359375,0.057,3,0.06
Arkansas (6),35.52338409423828,-89.91426849365234,0.057,3,0.06
Arkansas (6),35.51765441894531,-89.96009826660156,0.057,3,0.06
Arkansas (6),35.51765441894531,-89.98302459716797,0.057,3,0.06
Arkansas (6),35.49473571777344,-89.9944839477539,0.057,3,0.06
Arkansas (6),35.43743896484375,-90.01166534423828,0.057,3,0.06
Arkansas (6),35.420249938964844,-90.02886199951172,0.057,3,0.06
Arkansas (6),35.408790588378906,-90.0460433959961,0.057,3,0.06
Arkansas (6),35.414520263671875,-90.0689697265625,0.057,3,0.06
Arkansas (6),35.42598342895508,-90.0804214477539,0.057,3,0.06
Arkansas (6),35.47181701660156,-90.086151123046875,0.057,3,0.06
Arkansas (6),35.47754669189453,-90.09761047363281,0.057,3,0.06
Arkansas (6),35.47181701660156,-90.12053680419922,0.057,3,0.06
Arkansas (6),35.44890213012695,-90.12625885009766,0.057,3,0.06
Arkansas (6),35.43743896484375,-90.1377182006836,0.057,3,0.06
Arkansas (6),35.42598342895508,-90.16064453125,0.057,3,0.06
Arkansas (6),35.414520263671875,-90.18355560302734,0.057,3,0.06
Arkansas (6),35.39733123779297,-90.18928527832031,0.057,3,0.06
Arkansas (6),35.3858757019043,-90.18928527832031,0.057,3,0.06
Arkansas (6),35.368682861328125,-90.16636657714844,0.057,3,0.06
Arkansas (6),35.368682861328125,-90.14917755126953,0.057,3,0.06
Arkansas (6),35.39733123779297,-90.10907745361328,0.057,3,0.06
Arkansas (6),35.368682861328125,-90.10334014892578,0.057,3,0.06
Arkansas (6),35.36295700073242,-90.09188079833984,0.057,3,0.06
Arkansas (6),35.345767974853516,-90.09761047363281,0.057,3,0.06
Arkansas (6),35.30565643310547,-90.09761047363281,0.057,3,0.06
Arkansas (6),35.254093170166016,-90.086151123046875,0.057,3,0.06
Arkansas (6),35.2197151184082,-90.0689697265625,0.057,3,0.06
Arkansas (6),35.19679641723633,-90.05750274658203,0.057,3,0.06
Arkansas (6),35.17961120605469,-90.0689697265625,0.057,3,0.06
Arkansas (6),35.162418365478516,-90.07469940185547,0.057,3,0.06
Arkansas (6),35.139503479003906,-90.06324005126953,0.057,3,0.06
Arkansas (6),35.11085510253906,-90.086151123046875,0.057,3,0.06
Arkansas (6),35.08793640136719,-90.10334014892578,0.057,3,0.06
Arkansas (6),35.08220291137695,-90.12053680419922,0.057,3,0.06
Arkansas (6),35.08220291137695,-90.14917755126953,0.057,3,0.06
Arkansas (6),35.08793640136719,-90.177825927734375,0.057,3,0.06
Arkansas (6),35.08220291137695,-90.19501495361328,0.057,3,0.06
Arkansas (6),35.05928421020508,-90.20647430419922,0.057,3,0.06
Arkansas (6),35.04209899902344,-90.21793365478516,0.057,3,0.06
Arkansas (6),35.03636932373047,-90.25804138183594,0.057,3,0.06
Arkansas (6),35.03636932373047,-90.269500732421875,0.057,3,0.06
Arkansas (6),35.02490997314453,-90.28668975830078,0.057,3,0.06
Arkansas (6),34.99626541137695,-90.28096008300781,0.057,3,0.06
Arkansas (6),34.961883544921875,-90.2637710571289,0.057,3,0.06
Arkansas (6),34.94469451904297,-90.25231170654297,0.057,3,0.06
Arkansas (6),34.9332389831543,-90.24658203125,0.057,3,0.06
Arkansas (6),34.921775817871094,-90.25804138183594,0.057,3,0.06
Arkansas (6),34.893131256103516,-90.28668975830078,0.057,3,0.06
Arkansas (6),34.875938415527344,-90.315338134765625,0.057,3,0.06
Arkansas (6),34.8587532043457,-90.34971618652344,0.057,3,0.06
Arkansas (6),34.8415641784668,-90.41273498535156,0.057,3,0.06
Arkansas (6),34.83010482788086,-90.42420196533203,0.057,3,0.06
Arkansas (6),34.81291580200195,-90.429931640625,0.057,3,0.06
Arkansas (6),34.78999710083008,-90.429931640625,0.057,3,0.06
Arkansas (6),34.77280807495117,-90.4471206665039,0.057,3,0.06
Arkansas (6),34.755619049072266,-90.45857238769531,0.057,3,0.06
Arkansas (6),34.755619049072266,-90.47576904296875,0.057,3,0.06
Arkansas (6),34.761348724365234,-90.5216064453125,0.057,3,0.06
Arkansas (6),34.761348724365234,-90.53306579589844,0.057,3,0.06
Arkansas (6),34.73270034790039,-90.54451751708984,0.057,3,0.06
Arkansas (6),34.73270034790039,-90.53306579589844,0.057,3,0.06
Arkansas (6),34.715511322021484,-90.48149871826172,0.057,3,0.06
Arkansas (6),34.69832229614258,-90.47003936767578,0.057,3,0.06
Arkansas (6),34.6754035949707,-90.46430206298828,0.057,3,0.06
Arkansas (6),34.65821838378906,-90.46430206298828,0.057,3,0.06
Arkansas (6),34.65821838378906,-90.48149871826172,0.057,3,0.06
Arkansas (6),34.669673919677734,-90.492950439453125,0.057,3,0.06
Arkansas (6),34.686866760253906,-90.53306579589844,0.057,3,0.06
Arkansas (6),34.6754035949707,-90.55597686767578,0.057,3,0.06
Arkansas (6),34.641029357910156,-90.57317352294922,0.057,3,0.06
Arkansas (6),34.61811065673828,-90.56744384765625,0.057,3,0.06
Arkansas (6),34.58373260498047,-90.53306579589844,0.057,3,0.06
Arkansas (6),34.560813903808594,-90.53306579589844,0.057,3,0.06
Arkansas (6),34.555084228515625,-90.538787841796875,0.057,3,0.06
Arkansas (6),34.52643585205078,-90.56171417236328,0.057,3,0.06
Arkansas (6),34.514976501464844,-90.57317352294922,0.057,3,0.06
Arkansas (6),34.44622039794922,-90.56744384765625,0.057,3,0.06
Arkansas (6),34.423301696777344,-90.57889556884766,0.057,3,0.06
Arkansas (6),34.40038299560547,-90.60755157470703,0.057,3,0.06
Arkansas (6),34.3889274597168,-90.65338897705078,0.057,3,0.06
Arkansas (6),34.38319778442383,-90.676300048828125,0.057,3,0.06
Arkansas (6),34.3889274597168,-90.7164077758789,0.057,3,0.06
Arkansas (6),34.38319778442383,-90.73932647705078,0.057,3,0.06
Arkansas (6),34.36027908325195,-90.75078582763672,0.057,3,0.06
Arkansas (6),34.33163070678711,-90.74505615234375,0.057,3,0.06
Arkansas (6),34.308712005615234,-90.722137451171875,0.057,3,0.06
Arkansas (6),34.2972526550293,-90.73932647705078,0.057,3,0.06
Arkansas (6),34.2972526550293,-90.767974853515625,0.057,3,0.06
Arkansas (6),34.29152297973633,-90.79662322998047,0.057,3,0.06
Arkansas (6),34.262874603271484,-90.81954193115234,0.057,3,0.06
Arkansas (6),34.24568557739258,-90.83673095703125,0.057,3,0.06
Arkansas (6),34.23995590209961,-90.859649658203125,0.057,3,0.06
Arkansas (6),34.24568557739258,-90.8997573852539,0.057,3,0.06
Arkansas (6),34.234230041503906,-90.91120910644531,0.057,3,0.06
Arkansas (6),34.21131134033203,-90.91120910644531,0.057,3,0.06
Arkansas (6),34.20558166503906,-90.89402770996094,0.057,3,0.06
Arkansas (6),34.194122314453125,-90.83100128173828,0.057,3,0.06
Arkansas (6),34.18266296386719,-90.81954193115234,0.057,3,0.06
Arkansas (6),34.15401077270508,-90.83100128173828,0.057,3,0.06
Arkansas (6),34.15401077270508,-90.86537170410156,0.057,3,0.06
Arkansas (6),34.17120361328125,-90.92266845703125,0.057,3,0.06
Arkansas (6),34.17120361328125,-90.96277618408203,0.057,3,0.06
Arkansas (6),34.15401077270508,-90.97997283935547,0.057,3,0.06
Arkansas (6),34.1253662109375,-90.945587158203125,0.057,3,0.06
Arkansas (6),34.108177185058594,-90.92840576171875,0.057,3,0.06
Arkansas (6),34.07379913330078,-90.92840576171875,0.057,3,0.06
Arkansas (6),34.03942108154297,-90.945587158203125,0.057,3,0.06
Arkansas (6),34.02223587036133,-90.96277618408203,0.057,3,0.06
Arkansas (6),33.99931716918945,-90.97997283935547,0.057,3,0.06
Arkansas (6),33.98212814331055,-90.98570251464844,0.057,3,0.06
Arkansas (6),33.98212814331055,-91.00861358642578,0.057,3,0.06
Arkansas (6),34.016502380371094,-91.0429916381836,0.057,3,0.06
Arkansas (6),34.016502380371094,-91.0601806640625,0.057,3,0.06
Arkansas (6),34.010772705078125,-91.07164001464844,0.057,3,0.06
Arkansas (6),33.98212814331055,-91.07164001464844,0.057,3,0.06
Arkansas (6),33.95920944213867,-91.05445098876953,0.057,3,0.06
Arkansas (6),33.92483139038086,-91.04872131347656,0.057,3,0.06
Arkansas (6),33.90764236450195,-91.0601806640625,0.057,3,0.06
Arkansas (6),33.88472366333008,-91.06591796875,0.057,3,0.06
Arkansas (6),33.83888626098633,-91.05445098876953,0.057,3,0.06
Arkansas (6),33.810237884521484,-91.06591796875,0.057,3,0.06
Arkansas (6),33.793052673339844,-91.09455871582031,0.057,3,0.06
Arkansas (6),33.77013397216797,-91.1346664428711,0.057,3,0.06
Arkansas (6),33.741485595703125,-91.14039611816406,0.057,3,0.06
Arkansas (6),33.735755920410156,-91.1346664428711,0.057,3,0.06
Arkansas (6),33.72429656982422,-91.0773696899414,0.057,3,0.06
Arkansas (6),33.695648193359375,-91.06591796875,0.057,3,0.06
Arkansas (6),33.689918518066406,-91.0773696899414,0.057,3,0.06
Arkansas (6),33.68418884277344,-91.11174774169922,0.057,3,0.06
Arkansas (6),33.689918518066406,-91.14039611816406,0.057,3,0.06
Arkansas (6),33.72429656982422,-91.18623352050781,0.057,3,0.06
Arkansas (6),33.73002624511719,-91.20342254638672,0.057,3,0.06
Arkansas (6),33.71283721923828,-91.220611572265625,0.057,3,0.06
Arkansas (6),33.689918518066406,-91.20915222167969,0.057,3,0.06
Arkansas (6),33.6727294921875,-91.20342254638672,0.057,3,0.06
Arkansas (6),33.63835525512695,-91.174774169921875,0.057,3,0.06
Arkansas (6),33.62116241455078,-91.16331481933594,0.057,3,0.06
Arkansas (6),33.603973388671875,-91.1690444946289,0.057,3,0.06
Arkansas (6),33.5925178527832,-91.21488189697266,0.057,3,0.06
Arkansas (6),33.5753288269043,-91.23779296875,0.057,3,0.06
Arkansas (6),33.54668045043945,-91.23207092285156,0.057,3,0.06
Arkansas (6),33.52949142456055,-91.21488189697266,0.057,3,0.06
Arkansas (6),33.518028259277344,-91.20915222167969,0.057,3,0.06
Arkansas (6),33.49510955810547,-91.2263412475586,0.057,3,0.06
Arkansas (6),33.47219467163086,-91.23207092285156,0.057,3,0.06
Arkansas (6),33.45500564575195,-91.2263412475586,0.057,3,0.06
Arkansas (6),33.45500564575195,-91.20915222167969,0.057,3,0.06
Arkansas (6),33.47792434692383,-91.18623352050781,0.057,3,0.06
Arkansas (6),33.49510955810547,-91.1690444946289,0.057,3,0.06
Arkansas (6),33.5008430480957,-91.14612579345703,0.057,3,0.06
Arkansas (6),33.489383697509766,-91.1346664428711,0.057,3,0.06
Arkansas (6),33.47219467163086,-91.1346664428711,0.057,3,0.06
Arkansas (6),33.45500564575195,-91.16331481933594,0.057,3,0.06
Arkansas (6),33.42635726928711,-91.18623352050781,0.057,3,0.06
Arkansas (6),33.403438568115234,-91.18623352050781,0.057,3,0.06
Arkansas (6),33.3919792175293,-91.18050384521484,0.057,3,0.06
Arkansas (6),33.3919792175293,-91.16331481933594,0.057,3,0.06
Arkansas (6),33.403438568115234,-91.14039611816406,0.057,3,0.06
Arkansas (6),33.43781661987305,-91.11174774169922,0.057,3,0.06
Arkansas (6),33.443546295166016,-91.09455871582031,0.057,3,0.06
Arkansas (6),33.443546295166016,-91.0773696899414,0.057,3,0.06
Arkansas (6),33.42635726928711,-91.07164001464844,0.057,3,0.06
Arkansas (6),33.397708892822266,-91.09455871582031,0.057,3,0.06
Arkansas (6),33.37479019165039,-91.128936767578125,0.057,3,0.06
Arkansas (6),33.357601165771484,-91.16331481933594,0.057,3,0.06
Arkansas (6),33.340415954589844,-91.1690444946289,0.057,3,0.06
Arkansas (6),33.32322692871094,-91.15758514404297,0.057,3,0.06
Arkansas (6),33.25447082519531,-91.12320709228516,0.057,3,0.06
Arkansas (6),33.248741149902344,-91.11174774169922,0.057,3,0.06
Arkansas (6),33.25447082519531,-91.10028839111328,0.057,3,0.06
Arkansas (6),33.27738952636719,-91.08882904052734,0.057,3,0.06
Arkansas (6),33.283119201660156,-91.07164001464844,0.057,3,0.06
Arkansas (6),33.28884506225586,-91.05445098876953,0.057,3,0.06
Arkansas (6),33.27738952636719,-91.04872131347656,0.057,3,0.06
Arkansas (6),33.25447082519531,-91.0429916381836,0.057,3,0.06
Arkansas (6),33.23155212402344,-91.0601806640625,0.057,3,0.06
Arkansas (6),33.21436309814453,-91.07164001464844,0.057,3,0.06
Arkansas (6),33.191444396972656,-91.0773696899414,0.057,3,0.06
Arkansas (6),33.16852569580078,-91.08882904052734,0.057,3,0.06
Arkansas (6),33.145606994628906,-91.128936767578125,0.057,3,0.06
Arkansas (6),33.145606994628906,-91.1690444946289,0.057,3,0.06
Arkansas (6),33.13414764404297,-91.18050384521484,0.057,3,0.06
Arkansas (6),33.11696243286133,-91.18623352050781,0.057,3,0.06
Arkansas (6),33.07685470581055,-91.14039611816406,0.057,3,0.06
Arkansas (6),33.05966567993164,-91.1346664428711,0.057,3,0.06
Arkansas (6),33.04247283935547,-91.14612579345703,0.057,3,0.06
Arkansas (6),33.00236892700195,-91.18623352050781,0.057,3,0.06
Arkansas (6),32.996639251708984,-91.19195556640625,0.057,3,0.06
Arkansas (6),33.00236892700195,-91.28936767578125,0.057,3,0.06
Arkansas (6),33.00236892700195,-91.444061279296875,0.057,3,0.06
Arkansas (6),33.00236892700195,-91.46697998046875,0.057,3,0.06
Arkansas (6),33.00236892700195,-92.06285858154297,0.057,3,0.06
Arkansas (6),33.00236892700195,-92.08577728271484,0.057,3,0.06
Arkansas (6),33.01382827758789,-92.72748565673828,0.057,3,0.06
Arkansas (6),33.01955795288086,-92.99105072021484,0.057,3,0.06
Arkansas (6),33.01955795288086,-93.2374267578125,0.057,3,0.06
Arkansas (6),33.01955795288086,-93.4895248413086,0.057,3,0.06
Arkansas (6),33.01955795288086,-93.5239028930664,0.057,3,0.06
Arkansas (6),33.02528762817383,-93.83329772949219,0.057,3,0.06
Arkansas (6),33.036746978759766,-94.051025390625,0.057,3,0.06
California (55),42.0092658996582,-120.00601196289062,0.99,4,0.99
California (55),41.201393127441406,-120.00601196289062,0.99,4,0.99
California (55),39.70024490356445,-120.00601196289062,0.99,4,0.99
California (55),39.442413330078125,-119.99455261230469,0.99,4,0.99
California (55),39.31636428833008,-120.00601196289062,0.99,4,0.99
California (55),39.16166305541992,-120.00601196289062,0.99,4,0.99
California (55),39.11582565307617,-120.00601196289062,0.99,4,0.99
California (55),39.06426239013672,-120.00601196289062,0.99,4,0.99
California (55),38.989776611328125,-119.99455261230469,0.99,4,0.99
California (55),38.90956115722656,-119.86849212646484,0.99,4,0.99
California (55),38.69757080078125,-119.57056427001953,0.99,4,0.99
California (55),38.53141403198242,-119.32991790771484,0.99,4,0.99
California (55),38.39963150024414,-119.1408462524414,0.99,4,0.99
California (55),37.883968353271484,-118.4189224243164,0.99,4,0.99
California (55),37.477169036865234,-117.84595489501953,0.99,4,0.99
California (55),36.98442459106445,-117.18133544921875,0.99,4,0.99
California (55),36.004669189453125,-115.89790344238281,0.99,4,0.99
California (55),35.83278274536133,-115.67444610595703,0.99,4,0.99
California (55),35.01918029785156,-114.63739013671875,0.99,4,0.99
California (55),34.961883544921875,-114.63166809082031,0.99,4,0.99
California (55),34.88740158081055,-114.6087417602539,0.99,4,0.99
California (55),34.86448287963867,-114.56864166259766,0.99,4,0.99
California (55),34.847293853759766,-114.54572296142578,0.99,4,0.99
California (55),34.83583450317383,-114.55145263671875,0.99,4,0.99
California (55),34.807186126708984,-114.5743637084961,0.99,4,0.99
California (55),34.709781646728516,-114.44831848144531,0.99,4,0.99
California (55),34.61238098144531,-114.41967010498047,0.99,4,0.99
California (55),34.58946228027344,-114.4024887084961,0.99,4,0.99
California (55),34.469139099121094,-114.37383270263672,0.99,4,0.99
California (55),34.423301696777344,-114.28788757324219,0.99,4,0.99
California (55),34.33736038208008,-114.16756439208984,0.99,4,0.99
California (55),34.2972526550293,-114.13892364501953,0.99,4,0.99
California (55),34.262874603271484,-114.13319396972656,0.99,4,0.99
California (55),34.24568557739258,-114.19049072265625,0.99,4,0.99
California (55),34.19984817504883,-114.23059844970703,0.99,4,0.99
California (55),34.15401077270508,-114.29934692382812,0.99,4,0.99
California (55),34.11390686035156,-114.3967514038086,0.99,4,0.99
California (55),34.07952880859375,-114.41967010498047,0.99,4,0.99
California (55),34.03942108154297,-114.44831848144531,0.99,4,0.99
California (55),34.016502380371094,-114.47123718261719,0.99,4,0.99
California (55),33.99931716918945,-114.45404815673828,0.99,4,0.99
California (55),33.96493911743164,-114.51707458496094,0.99,4,0.99
California (55),33.92483139038086,-114.53999328613281,0.99,4,0.99
California (55),33.781593322753906,-114.53999328613281,0.99,4,0.99
California (55),33.73002624511719,-114.5228042602539,0.99,4,0.99
California (55),33.695648193359375,-114.53999328613281,0.99,4,0.99
California (55),33.63262176513672,-114.52853393554687,0.99,4,0.99
California (55),33.5753288269043,-114.55718231201172,0.99,4,0.99
